iter	MultiClass
240	0.008662531911
241	0.008616625664
242	0.008572153656
243	0.008540001269
244	0.008503981271
245	0.008462832626
246	0.008431553918
247	0.008394992998
248	0.008349833675
249	0.008300883302
250	0.008266454892
251	0.008232980391
252	0.008201401377
253	0.008168624867
254	0.008133611418
255	0.008103631679
256	0.008077968742
257	0.008046667471
258	0.008012448903
259	0.007982315903
260	0.007944718207
261	0.007907359137
262	0.007863582442
263	0.007821980811
264	0.007794622611
265	0.007763132215
266	0.007727238506
267	0.007687341373
268	0.007659589714
269	0.007622551363
270	0.007595980247
271	0.007566866583
272	0.007532764285
273	0.00750979189
274	0.007479782175
275	0.007445706835
276	0.007417566105
277	0.007389925403
278	0.007366684002
279	0.007342955626
280	0.007310301635
281	0.007277759576
282	0.00725378678
283	0.007225325655
284	0.007199610214
285	0.007169329647
286	0.0071552946
287	0.007141409334
288	0.007115038401
289	0.007096063578
290	0.007073700147
291	0.007048914031
292	0.007026297404
293	0.006993565844
294	0.006971170747
295	0.006944197123
296	0.006905106721
297	0.006881499504
298	0.006845608649
299	0.006815681134
300	0.006794225194
301	0.006773947618
302	0.006744825766
303	0.006719439527
304	0.00668419969
305	0.006662944116
306	0.00664477623
307	0.006618598128
308	0.006598786701
309	0.006575255525
310	0.006543108132
311	0.006524945423
312	0.006503731819
313	0.006472832172
314	0.006445077634
315	0.006419675722
316	0.006401419478
317	0.006378294355
318	0.006349933171
319	0.006330133968
320	0.00630795814
321	0.006289228677
322	0.006270907696
323	0.006245251507
324	0.006231817541
325	0.006208741107
326	0.006193861134
327	0.00616642134
328	0.00613747763
329	0.006119720456
330	0.006102448733
331	0.006089978605
332	0.006070829781
333	0.006055120313
334	0.006038206955
335	0.006017179334
336	0.006003313451
337	0.005979853521
338	0.00596257523
339	0.005946918545
340	0.005923360133
341	0.005906751016
342	0.005890024219
343	0.00587451005
344	0.005858665299
345	0.005843658392
346	0.00582278145
347	0.005800224849
348	0.005786644559
349	0.005760055421
350	0.005739179919
351	0.005722257783
352	0.00570138462
353	0.005682026585
354	0.00565875909
355	0.005644560035
356	0.005623642164
357	0.00560728386
358	0.005592850874
359	0.005571226309
360	0.005557591329
361	0.005541222991
362	0.005523190316
363	0.005503235419
364	0.005486512157
365	0.005466818054
366	0.005448310614
367	0.005436011232
368	0.005422984644
369	0.005413044092
370	0.005394775045
371	0.005375430663
372	0.005356385922
373	0.005342694234
374	0.005329408181
375	0.00531655731
376	0.005292745466
377	0.005279486252
378	0.005259744474
379	0.005247972375
380	0.005237062939
381	0.005220224719
382	0.005206108752
383	0.005193541582
384	0.005178940197
385	0.005161545842
386	0.005144356351
387	0.00513248244
388	0.005118591442
389	0.005105096386
390	0.005093071444
391	0.005080482351
392	0.005067150742
393	0.00504996895
394	0.005039139984
395	0.005025989152
396	0.005012261424
397	0.00499273652
398	0.004980092454
399	0.004958853322
400	0.004948347926
401	0.004932773554
402	0.004922304552
403	0.00491131281
404	0.004898487917
405	0.004887443788
406	0.004876806305
407	0.004861932282
408	0.004846527629
409	0.004832916777
410	0.004817036093
411	0.004801722695
412	0.004790614241
413	0.00477922894
414	0.004771326922
415	0.004757765004
416	0.004748088696
417	0.004733740907
418	0.004724233941
419	0.004713466464
420	0.00469742208
421	0.004687435628
422	0.004675099209
423	0.00466584323
424	0.004657363735
425	0.004645612673
426	0.004635408294
427	0.00462744897
428	0.004618788667
429	0.00460367411
430	0.004591599144
431	0.004583451766
432	0.00456838705
433	0.004556372355
434	0.004543469029
435	0.004529552227
436	0.004515975338
437	0.004504424248
438	0.00449233859
439	0.004482915806
440	0.004467100639
441	0.004457691715
442	0.004449584017
443	0.004437282851
444	0.004426018771
445	0.004418463831
446	0.004408642261
447	0.004398101361
448	0.004384150302
449	0.00436913007
450	0.004359955652
451	0.004350662855
452	0.004340850117
453	0.004331650236
454	0.004322194292
455	0.00431085279
456	0.00429945745
457	0.004287728951
458	0.004275971695
459	0.004267774819
460	0.004260918096
461	0.004251671835
462	0.004244583661
463	0.004235497075
464	0.004227353018
465	0.004216214708
466	0.004206036438
467	0.004198644675
468	0.00419200982
469	0.004183336531
470	0.004175941419
471	0.004165573909
472	0.004157409272
473	0.004148376029
474	0.004141213386
475	0.004133668572
476	0.004126004261
477	0.00411901326
478	0.004111264155
479	0.004103593401
480	0.004097038638
481	0.004088665832
482	0.004081631939
483	0.004068843129
484	0.004058346812
485	0.004050918666
486	0.004039965995
487	0.00403222734
488	0.004026106368
489	0.0040161005
490	0.004007121011
491	0.003995658876
492	0.003988663254
493	0.00398106963
494	0.003971762888
495	0.003960779509
496	0.003951323951
497	0.003943578672
498	0.003935396035
499	0.003928710591
500	0.003921136472
501	0.003912510095
502	0.003907003716
503	0.003898013302
504	0.003888997525
505	0.003879035584
506	0.003868989798
507	0.003862233993
508	0.003854581996
509	0.003847764961
510	0.003837980728
511	0.003830720985
512	0.003821736724
513	0.003816198124
514	0.003805913538
515	0.003800222138
516	0.003795349078
517	0.003787756876
518	0.003780690689
519	0.003771296867
520	0.00376466838
521	0.003755485173
522	0.003745239681
523	0.003737762112
524	0.003728327204
525	0.003721776214
526	0.003715152198
527	0.003707295151
528	0.003697648713
529	0.003691315614
530	0.00368471155
531	0.003678163047
532	0.003671459242
533	0.003666801155
534	0.003660876661
535	0.003653408063
536	0.003647541332
537	0.003642055089
538	0.003636665634
539	0.003630750931
540	0.003621880591
541	0.003616783495
542	0.00361106224
543	0.003605841607
544	0.003599691197
545	0.003593284323
546	0.003587669833
547	0.003581145286
548	0.003575684613
549	0.003569212261
550	0.003562009023
551	0.00355499213
552	0.003546758081
553	0.003540511133
554	0.003533048341
555	0.00352804706
556	0.003522425209
557	0.003515133675
558	0.003509644954
559	0.003504512151
560	0.003499544851
561	0.003491606838
562	0.003483531413
563	0.003477526015
564	0.003470129254
565	0.003464475835
566	0.003459140355
567	0.003452134328
568	0.003445518322
569	0.003440092829
570	0.003435081304
571	0.003429736497
572	0.003424826378
573	0.003420073766
574	0.003412248702
575	0.003406783938
576	0.003401769835
577	0.003396893153
578	0.003391245401
579	0.003386662514
580	0.003382443863
581	0.003376762354
582	0.003369762084
583	0.003363352946
584	0.003359443379
585	0.003352223111
586	0.003346867655
587	0.003341482299
588	0.003335798378
589	0.003329715396
590	0.003323725961
591	0.003317156883
592	0.003311116182
593	0.003306586208
594	0.003300978814
595	0.003295393907
596	0.00329116694
597	0.003283409527
598	0.003275119353
599	0.003268646242
600	0.003264241971
601	0.003258965651
602	0.003254697334
603	0.003249031634
604	0.003241720287
605	0.003236160465
606	0.003230196456
607	0.003223344042
608	0.003218088017
609	0.003214156822
610	0.003209147541
611	0.003205783046
612	0.003200134003
613	0.003195965416
614	0.003190986453
615	0.003185753147
616	0.003180229279
617	0.00317461774
618	0.003168999845
619	0.003162556309
620	0.003155502165
621	0.00315180956
622	0.003146939525
623	0.003141688429
624	0.003137355419
625	0.003131937975
626	0.003127882558
627	0.003123623032
628	0.003117785327
629	0.003112853765
630	0.003107067782
631	0.003100974283
632	0.003096232687
633	0.003091395156
634	0.003087004981
635	0.003082353084
636	0.003075631302
637	0.003070796574
638	0.003067053003
639	0.003063250771
640	0.003058707529
641	0.003051789257
642	0.003047693661
643	0.003043734814
644	0.003036805484
645	0.003032129217
646	0.00302865302
647	0.003024577667
648	0.003020186218
649	0.003015658394
650	0.003010217251
651	0.003006271667
652	0.003002451901
653	0.002998130188
654	0.002993783228
655	0.002989859853
656	0.002985763461
657	0.00298225531
658	0.002978880917
659	0.002974055734
660	0.002969143373
661	0.002965044447
662	0.00296097773
663	0.002956937918
664	0.002954103801
665	0.002950590163
666	0.002944725065
667	0.002940101932
668	0.002935357362
669	0.00293207541
670	0.002927225768
671	0.002923539516
672	0.002920189674
673	0.002916566872
674	0.00291210024
675	0.002908409752
676	0.002903214988
677	0.002898466768
678	0.002895154771
679	0.002891546
680	0.002887110646
681	0.002882882769
682	0.002877602671
683	0.002874330036
684	0.00287082169
685	0.00286664531
686	0.002862997748
687	0.002858879724
688	0.002853611065
689	0.002849233184
690	0.002842130214
691	0.0028379208
692	0.002833959301
693	0.002829935728
694	0.00282480113
695	0.002821412219
696	0.002816259054
697	0.002811784031
698	0.002807729608
699	0.002803384231
700	0.002799961994
701	0.002797459198
702	0.00279360143
703	0.002790300624
704	0.002785273462
705	0.002780628739
706	0.002776756129
707	0.002771644068
708	0.002767970069
709	0.002763719405
710	0.002759215814
711	0.002754726046
712	0.002749623569
713	0.002746812502
714	0.002744193338
715	0.002740940694
716	0.00273760222
717	0.002733027202
718	0.002729806841
719	0.002726802773
720	0.002722700954
721	0.002718605081
722	0.002715078015
723	0.002711532346
724	0.002708113123
725	0.002703847341
726	0.002700304782
727	0.002697176899
728	0.002692799567
729	0.002689897463
730	0.002684583866
731	0.002681206279
732	0.002677672107
733	0.002672494423
734	0.00266891478
735	0.002665346999
736	0.002662027331
737	0.002657934218
738	0.0026544181
739	0.00265200062
740	0.002647790244
741	0.00264402836
742	0.002641194414
743	0.002636565582
744	0.00263240917
745	0.002629138725
746	0.002625847249
747	0.002622884571
748	0.002620057547
749	0.002616365487
750	0.002613233909
751	0.002609948835
752	0.002605461531
753	0.00260191832
754	0.002597933941
755	0.00259345211
756	0.002589364526
757	0.002584785254
758	0.002580624105
759	0.00257787762
760	0.002573966037
761	0.002571209414
762	0.002568442753
763	0.002565336872
764	0.002562191617
765	0.002558774351
766	0.002555277848
767	0.002551108592
768	0.002547580679
769	0.002544258875
770	0.002541378291
771	0.002537287763
772	0.002534481912
773	0.00253193935
774	0.002528290362
775	0.002524803126
776	0.002522851073
777	0.002519711639
778	0.002516839636
779	0.002512720974
780	0.002509889767
781	0.002507395186
782	0.00250442346
783	0.002501094485
784	0.002496678582
785	0.002493449482
786	0.002488996253
787	0.002485239404
788	0.002482034542
789	0.002478699646
790	0.002475470388
791	0.002472289751
792	0.002470436418
793	0.002468279459
794	0.002464442921
795	0.002461885766
796	0.00245864562
797	0.002455411002
798	0.002452581193
799	0.002450012933
800	0.002446422577
801	0.002443883237
802	0.002440046547
803	0.002436140008
804	0.002433400061
805	0.002430997438
806	0.002427506289
807	0.00242449375
808	0.002422295742
809	0.002419870702
810	0.002416287127
811	0.002413751886
812	0.002409754078
813	0.002407546139
814	0.002403792396
815	0.002400030404
816	0.002397361787
817	0.002394391559
818	0.00239158759
819	0.002389187629
820	0.00238628104
821	0.002383495585
822	0.002380969902
823	0.002378042708
824	0.002375844747
825	0.002373143766
826	0.00237006359
827	0.002366889996
828	0.002364118914
829	0.002361184859
830	0.002358144522
831	0.002355532052
832	0.002353296613
833	0.002350941209
834	0.002348197406
835	0.002345050512
836	0.002342582711
837	0.002339786521
838	0.002336880719
839	0.002334238907
840	0.002332093608
841	0.002329992495
842	0.002327090548
843	0.002323054829
844	0.002320008687
845	0.002315699962
846	0.002313583127
847	0.002310190482
848	0.002307647539
849	0.002304020207
850	0.002301288298
851	0.002298988933
852	0.00229628726
853	0.002294048018
854	0.002291627975
855	0.002289123403
856	0.00228637195
857	0.002284035735
858	0.002281751115
859	0.002279742094
860	0.0022779808
861	0.002274089866
862	0.0022719456
863	0.002269563343
864	0.0022662511
865	0.002263208444
866	0.002260555314
867	0.002257934995
868	0.002255148414
869	0.002253069246
870	0.002250513635
871	0.002247933962
872	0.002245036175
873	0.002242660783
874	0.002240486738
875	0.002237986296
876	0.002235687677
877	0.002233584359
878	0.002231705988
879	0.002228427789
880	0.002226544089
881	0.002222857736
882	0.002220596923
883	0.002217873418
884	0.002215419533
885	0.002213163741
886	0.002210242776
887	0.00220791407
888	0.002205570109
889	0.002203593319
890	0.002200431843
891	0.002197807615
892	0.002195508403
893	0.002193749896
894	0.002191600542
895	0.002188660787
896	0.002185959726
897	0.002183901834
898	0.002181127563
899	0.002178946743
900	0.002176491502
901	0.002174397194
902	0.002171959294
903	0.002169391699
904	0.002166369039
905	0.00216354319
906	0.002161735895
907	0.002159665545
908	0.002158332211
909	0.00215608994
910	0.002154768465
911	0.002152652384
912	0.002149867611
913	0.002147658598
914	0.002145737987
915	0.002143544677
916	0.002141183778
917	0.002138037736
918	0.002135281045
919	0.002133321308
920	0.00213104917
921	0.002128851899
922	0.002126359619
923	0.002124767908
924	0.002122445739
925	0.002120401391
926	0.002117494286
927	0.002114622332
928	0.002112607268
929	0.002110449116
930	0.002108300965
931	0.002106265362
932	0.002103702975
933	0.002101684718
934	0.002099889912
935	0.002097867613
936	0.002094796894
937	0.002092175027
938	0.002089831091
939	0.002087163387
940	0.00208543166
941	0.002083625578
942	0.00208162483
943	0.002080162033
944	0.002078492175
945	0.002075692967
946	0.002073917416
947	0.002071432921
948	0.002069778542
949	0.002067895429
950	0.00206593071
951	0.002063105756
952	0.002061061339
953	0.002057968841
954	0.002056502822
955	0.002054501636
956	0.002052814897
957	0.002049064638
958	0.002046944695
959	0.002044253298
960	0.002042643934
961	0.002040969125
962	0.002039030148
963	0.00203704682
964	0.00203524276
965	0.002033860015
966	0.002032374619
967	0.002030507576
968	0.002028587187
969	0.00202670106
970	0.002024226942
971	0.002022013658
972	0.00201940786
973	0.002016766904
974	0.00201523352
975	0.002012732606
976	0.002009911713
977	0.002008088957
978	0.002005423121
979	0.002002860114
980	0.002000849656
981	0.001998467015
982	0.001996669073
983	0.001994626427
984	0.001992124841
985	0.001990270823
986	0.001988347384
987	0.001986635105
988	0.001985031205
989	0.001982875592
990	0.00198067349
991	0.001979078401
992	0.00197676642
993	0.001975134461
994	0.001973327058
995	0.0019710211
996	0.001968513957
997	0.001967267346
998	0.001965492188
999	0.001964106839
42485795
.001759172856
999	0.001757213383
